amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,ship-service-level,product-name,sku,asin,number-of-items,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,price-designation,buyer-company-name,license-state,license-expiration-date,is-iba,order-invoice-type
302-7255126-0972362,302-7255126-0972362,2026-03-24T23:29:37+00:00,2026-03-25T02:23:59+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Schutzhülle für iPhone 17 Pro Max, Ultra-Hybrid, TPU-überzogene Kamerasteuerung, Vergilbungsschutz, kein Magnetring, kristallklar",ACS10033PAN,B0FD25XK76,,Shipped,1,EUR,12.99,1.86,,,,,1.09,,Stuhr,,28816,DE,b4df96f5-0474-454d-ae22-586dd39927bf,False,,,,,False,
306-7323490-0709916,306-7323490-0709916,2026-03-20T01:50:08+00:00,2026-03-21T00:26:55+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen iPhone 17 Hülle [rutschfest] [DURCHDACHTE Details] Liquid Air Case Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Technolo",ACS09979PAN,B0FD21MCFX,,Shipped,1,EUR,15.99,2.55,,,,,,,Münster,,48147,DE,,False,,,,,False,
305-9266854-3467502,305-9266854-3467502,2026-03-22T21:37:56+00:00,2026-03-23T17:09:56+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Black",ACS09713PAN,B0F49BMSLX,,Shipped,1,EUR,24.99,3.99,,,,,,,Koblenz,RLP,56070,DE,,False,,,,,False,
303-9077890-2668317,303-9077890-2668317,2026-03-08T09:21:57+00:00,2026-03-09T00:03:23+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Thin Fit Hülle Kompatibel mit Apple Watch Ultra 3 (2025) / 2 (2023) / 1 (2022) 49mm - Schwarz,ACS05458PAN,B0BBKGB11N,,Shipped,1,EUR,14.99,2.39,,,,,,,Albersweiler,,76857,DE,,False,,,,,False,
028-4777722-1359520,028-4777722-1359520,2026-03-28T14:29:28+00:00,2026-03-28T14:29:36+00:00,Pending,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Pro Sichtschutz Schutzfolie kompatibel mit Galaxy S26, 2 Stück, Privacy Schutz, inklusive Installationskit, Kratzfest, 10H+ Hä",AGL11093PAN,B0G7RYP439,,Unshipped,1,EUR,25.99,,,,,,,,Boerssum,,38312,DE,DE_골라담기 5%_GalaxyS26 / Galaxy Buds4 Pro/4_yeseo_260327,False,,,,,False,
028-6572151-2857114,028-6572151-2857114,2026-03-03T21:29:37+00:00,2026-03-04T01:30:50+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Rugged Armor Pro Hülle Entwickelt für Samsung Galaxy Tab S10 FE (2025) / Galaxy Tab S9 (2023) Schutzhülle mit S Pen Halter und Ladeunterstü,ACS09380PAN,B0DYQCQVXB,,Shipped,1,EUR,29.23,4.63,,,,,1.22,,Schrattenberg,,2172,AT,PLM-7925491e-da49-469a-9768-7c319d1c3c0c,False,,,,,False,
302-8032293-6193926,302-8032293-6193926,2026-03-30T18:58:52+00:00,2026-03-30T19:03:51+00:00,Cancelled,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, inklusive Installationskit, Kratzfest, Kristal",AGL09999PAN,B0FCFC9WL2,,Cancelled,0,,,,,,,,,,Wuppertal,,42119,DE,,False,,,,,False,
302-0626732-1669136,302-0626732-1669136,2026-03-03T10:30:10+00:00,2026-03-04T02:12:51+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Classic Fit Hülle Kompatibel mit Google Pixel Buds Pro 2 (2024) und Pixel Buds Pro 1 (2022) - Schwarz,ACS07605PAN,B0CX6QC6D2,,Shipped,1,EUR,20.99,3.35,,,,,,,Plauen,,08527,DE,,False,,,,,False,
306-5744395-7120310,306-5744395-7120310,2026-03-06T21:31:11+00:00,2026-03-08T11:50:54+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Liquid Air für Samsung Galaxy S26 Hülle [rutschfest] Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Technologie Case Hand",ACS11054PAN,B0FVB2PF8R,,Shipped,2,EUR,33.98,4.88,,,,,2.86,,Eislingen,Baden-Württemberg,73054,DE,DE_골라담기 10%_GalaxyS26_hyomi_260225_2,False,,,,,False,
305-8853769-1523503,305-8853769-1523503,2026-03-09T20:20:59+00:00,2026-03-10T04:10:01+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Google Pixel 10, Pixel 10 Pro, Pixel 9, Pixel 9 Pro, 2 Stück, Kratzfest, inklusive Installationskit,",AGL08442EUP,B0D851Z6N8,,Shipped,1,EUR,23.99,3.83,,,,,,,Jena,,07743,DE,,False,,,,,False,
306-9088325-9427544,306-9088325-9427544,2026-03-25T05:51:15+00:00,2026-03-25T08:52:14+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Tough Armor (AI) MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Abyss Green",ACS09730PAN,B0F49863CF,,Shipped,1,EUR,24.99,3.99,4.19,,,,,4.19,Düsseldorf,,40597,DE,,False,,,,,False,
305-1331662-9882724,305-1331662-9882724,2026-03-31T16:58:24+00:00,2026-03-31T19:49:00+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Liquid Air Hülle für Samsung Galaxy A56 5G [Anti-Rutsch] Militärschutz Handyhülle mit Stoßfesten Schutzecken Case - Matte Black,ACS09291PAN,B0DQ64HR5T,,Shipped,1,EUR,14.11,2.35,2.49,0.42,,,,,Neusiedl an der Zaya,,2183,AT,,False,,,,,False,
304-2077742-5675564,304-2077742-5675564,2026-03-23T07:29:46+00:00,2026-03-24T08:56:15+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Tough Armor (AI) MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Schwarz",ACS09705PAN,B0F49G6MNX,,Shipped,1,EUR,24.99,3.99,,,,,,,Attenkirchen,,85395,DE,,False,,,,,False,
305-1781074-9725150,305-1781074-9725150,2026-03-27T15:01:23+00:00,2026-03-27T18:51:23+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Hülle für iPhone 15 Pro Max Tough Armor MagFit Kompatibel mit MagSafe -Schwarz,ACS06594PAN,B0C5S94188,,Shipped,1,EUR,29.09,4.64,,,,,,,Beelitz,Brandenburg,14547,DE,,False,,,,,False,
304-3528693-1841939,304-3528693-1841939,2026-03-26T12:59:44+00:00,2026-03-26T16:43:51+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen iPhone 17 Hülle [Militärgeprüfter Schutz] Thin Fit MagFit Case Handyhülle Slim Kompatibel mit MagSafe -Schwarz,ACS09969PAN,B0FD16J1ZS,,Shipped,1,EUR,25.97,4.15,,,,,,,Berlin,,10117,DE,,True,Business Price,Amazon Business EU SARL,,,True,
302-8602979-2613122,302-8602979-2613122,2026-03-31T06:50:37+00:00,2026-04-01T03:12:36+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit iPhone 17 Pro, iPhone 17 Pro Max, iPhone 15 Pro, iPhone 15 Pro Max, 2 Stück, Tiefblau, In",AGL07164EUP,B0CJ5SVBKZ,,Shipped,1,EUR,18.99,3.03,,,,,,,Berlin,Berlin,13627,DE,,False,,,,,False,
304-5107831-3441167,304-5107831-3441167,2026-03-08T11:42:50+00:00,2026-03-09T13:43:32+00:00,Pending,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallkla",AGL07928EUPB,B0D84YX465,,Unshipped,1,EUR,19.63,,,,,,,,Lisboa,,1300-494,PT,,False,,,,,False,
305-1016129-3097163,305-1016129-3097163,2026-03-18T09:57:32+00:00,2026-03-18T14:12:00+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Google Pixel 10, Pixel 10 Pro, Pixel 9, Pixel 9 Pro, 2 Stück, Kratzfest, inklusive Installationskit,",AGL08442EUP,B0D851Z6N8,,Shipped,1,EUR,20.14,,,,,,,,Merelbeke-Melle,East-Flanders,9090,BE,,True,Business Price,Amazon Business EU SARL,,,True,
303-8627963-3089119,303-8627963-3089119,2026-03-22T11:27:12+00:00,2026-03-22T11:30:12+00:00,Cancelled,Amazon,Amazon.de,,Expedited,"Spigen für Samsung Galaxy A17 4G/5G Hülle [Fallschutz in Militärqualität, Karbonfaser Akzente] Rugged Armor Handyhülle case -Matte Black",ACS09844PAN,B0FDN82XKK,,Cancelled,0,,,,,,,,,,Haan,,42781,DE,,False,,,,,False,
302-6807092-3737156,302-6807092-3737156,2026-03-30T18:29:49+00:00,2026-03-31T14:40:20+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen für Samsung Galaxy A17 4G/5G Hülle [Fallschutz in Militärqualität, Karbonfaser Akzente] Rugged Armor Handyhülle case -Matte Black",ACS09844PAN,B0FDN82XKK,,Shipped,1,EUR,13.99,2.23,,,,,,,Bautzen,,02625,DE,,False,,,,,False,
304-5322258-7301966,304-5322258-7301966,2026-03-21T22:15:24+00:00,2026-03-22T10:26:41+00:00,Cancelled,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy Watch 6 44mm, 2 Stück, Kratzfest, 9H Härte Folie",AGL06520PAN,B0C4R3JBC8,,Cancelled,0,,,,,,,,,,Dachau,Bayern,85221,DE,,False,,,,,False,
028-5208025-4760353,028-5208025-4760353,2026-03-25T16:15:13+00:00,2026-03-26T21:17:11+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Optik Armor für Samsung Galaxy S26 Ultra Hülle [Kamera-Schutz] Case, Militärgeprüfter Schutz Handyhülle -Schwarz",ACS11040PAN,B0FVBPV3QF,,Shipped,1,EUR,22.55,4.07,2.03,,,,,2.03,Zabnica,Kranj,4209,SI,,False,,,,,False,
304-4780444-2492357,304-4780444-2492357,2026-03-21T16:11:19+00:00,2026-03-22T12:24:36+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 15 Pro, 2 Stück, Kratzfest, 9H Härte Folie",AGL06892EUP,B0C9RWRD7Y,,Shipped,1,EUR,18.99,2.73,,,,,1.6,,Hamburg,,22589,DE,f05e3a98-5018-4dfb-b847-3b28d4476ebd,False,,,,,False,
028-4058889-6276315,028-4058889-6276315,2026-03-06T08:50:45+00:00,2026-03-07T01:56:34+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Tough Armor MagFit für Samsung Galaxy S26 Hülle [XRD-Pad Stoßdämpfung] [Militärgeprüfter Schutz] Case Handyhülle, Kompatibel mit MagSafe",ACS11062PAN,B0FVB9TM8Q,,Shipped,1,EUR,29.99,4.07,,,,,3.78,,Bitburg,Rheinland-Pfalz,54634,DE,PLM-0f843eda-34cd-415e-804c-fa1adf4c9c50,False,,,,,False,
302-6755214-6343538,302-6755214-6343538,2026-03-30T08:13:59+00:00,2026-03-31T02:36:23+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen für Samsung Galaxy S24 FE Hülle [Integrierter Kickstand] Tough Armor Handyhülle Samsung S24 FE -Schwarz,ACS08623PAN,B0D7NG832K,,Shipped,1,EUR,20.82,3.18,7.65,1.17,,,,,Il-Mellieha,,MLH1025,MT,,False,,,,,False,
303-0547639-1728300,303-0547639-1728300,2026-03-25T15:40:04+00:00,2026-03-26T01:17:27+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Schutzhülle für iPhone 17 Pro Max, Ultra-Hybrid, TPU-überzogene Kamerasteuerung, Vergilbungsschutz, kein Magnetring, kristallklar",ACS10033PAN,B0FD25XK76,,Shipped,1,EUR,12.99,2.07,,,,,,,Erkrath,,40699,DE,,False,,,,,False,
304-6878748-2450742,304-6878748-2450742,2026-03-02T09:04:54+00:00,2026-03-03T22:18:48+00:00,Pending,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 11 Pro Max, iPhone XS Max, 2 Stück, Kratzfest, 9H Härte Folie",065GL25359PAN,B07HRZPYP2,,Unshipped,1,EUR,15.99,,,,,,,,marburg,hessen,35039,DE,,False,,,,,False,
305-1494289-1768318,305-1494289-1768318,2026-03-26T12:54:57+00:00,2026-03-27T21:56:07+00:00,Shipped,Amazon,Amazon.de,,Standard,Spigen Thin Fit Hülle Kompatibel mit iPhone 13 Pro Max -Schwarz,ACS03674PAN,B09CDB1MDN,,Shipped,1,EUR,20.03,4.07,2.54,0.52,,,,,Lahti,Päijät-Häme,15140,FI,,False,,,,,False,
028-0575790-4265135,028-0575790-4265135,2026-03-05T10:54:24+00:00,2026-03-05T15:06:28+00:00,Pending,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy S25 Plus, Galaxy S24 Plus, 2 Stück, Kratzfest, Kristallklar, 9H Härte Folie",AGL07430EUPA,B0CN8T556T,,Unshipped,1,EUR,20.14,,,,,,,,Limassol,,3048,CY,,True,Business Price,Antonis Louka,,,False,
306-2058804-5484345,306-2058804-5484345,2026-03-16T19:39:12+00:00,2026-03-17T09:00:00+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen iPhone 17 Pro Max Hülle [2025 Upgrade Kamerasteuerung] Ultra Hybrid T MagFit Case Handyhülle Transparent Kompatibel mit MagSafe -Matte Black,ACS10047PAN,B0FD16MTLJ,,Shipped,1,EUR,19.99,3.19,,,,,,,weißenburg i.bay.,,91781,DE,,False,,,,,False,
305-5467486-8177964,305-5467486-8177964,2026-03-31T10:06:53+00:00,2026-04-01T02:02:03+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen AlignMaster Schutzfolie kompatibel mit Samsung Galaxy A54 5G, 2 Stück, Kratzfest, 9H Härte Folie",AGL05966PAN,B0BWXSWB5J,,Shipped,1,EUR,13.99,2.23,,,,,,,Halle (saale),,06118,DE,,False,,,,,False,
